"Aircraft..Type" "Effect..Impact.to.flight" "FlightDate" "Record.ID" "Aircraft..Airline.Operator" "Feet.above.ground" "origin"
2 4 2006-08-21 240199 316 "2,400" 143
2 4 2006-08-21 242564 139 "5,000" 5
2 4 2006-08-21 244603 347 NULL 2
2 4 2006-08-21 239948 311 "0" 10
NULL NULL 2006-08-21 244660 345 NULL 90
NULL NULL 2006-08-21 241374 345 NULL 90
NULL NULL 2006-08-21 243197 345 NULL 138
NULL NULL 2006-08-21 245088 345 NULL 20
NULL NULL 2006-08-21 241632 345 NULL 219
NULL NULL 2006-08-21 245808 345 NULL 15
NULL NULL 2006-08-21 241321 345 NULL 65
NULL NULL 2006-08-21 240984 345 NULL 83
NULL NULL 2006-08-21 244536 345 NULL 83
2 5 2006-08-21 244079 250 "0" 42
2 2 2006-08-21 243324 300 "0" 329
2 4 2006-08-21 241870 196 "0" 228
2 6 2006-08-21 241764 171 "0" 279
2 4 2006-08-21 243066 126 "20" 109
2 4 2006-08-21 241912 90 "7,000" 24
NULL 4 2006-08-21 242750 345 "0" 72
2 4 2006-08-21 238243 90 "0" 72
NULL NULL 2006-08-21 245194 345 NULL 36
NULL NULL 2006-08-21 240690 345 NULL 72
NULL NULL 2006-08-21 241572 345 NULL 143
2 5 2006-08-22 246191 311 "0" 654
2 NULL 2006-08-22 10222 241 "0" 482
2 NULL 2006-08-22 10200 241 "50" 79
2 NULL 2006-08-22 9867 241 "150" 158
2 NULL 2006-08-22 10048 241 "0" 249
2 4 2006-08-22 242076 316 "0" 143
2 6 2006-08-22 240665 316 "0" 40
2 4 2006-08-22 237942 254 "10" 1280
2 4 2006-08-22 242668 130 "200" 26
2 4 2006-08-22 244147 324 "0" 246
2 NULL 2006-08-22 10287 241 "1,500" 397
NULL NULL 2006-08-22 9812 241 NULL 73
2 NULL 2006-08-22 10177 241 NULL 167
2 NULL 2006-08-22 10473 241 NULL 496
2 NULL 2006-08-22 10507 241 NULL 266
2 NULL 2006-08-22 9868 241 NULL 158
2 NULL 2006-08-22 242572 222 "800" 5
2 4 2006-08-22 243161 165 "800" 57
2 4 2006-08-22 242297 139 "0" 337
2 4 2006-08-22 243936 316 "0" 98
2 4 2006-08-22 237076 60 "0" 197
2 4 2006-08-22 241071 192 "0" 58
2 4 2006-08-22 237669 343 "0" 33
2 4 2006-08-22 242964 90 "0" 142
2 NULL 2006-08-22 241860 165 "10,000" 3
2 4 2006-08-22 242145 165 "1,800" 1
2 4 2006-08-22 248119 165 "1,150" 83
2 4 2006-08-22 248534 165 "3,200" 42
2 4 2006-08-22 242156 347 "2,500" 214
2 4 2006-08-22 241725 139 "7,000" 282
2 4 2006-08-22 241333 347 "1,500" 98
2 NULL 2006-08-22 239534 347 NULL 2
2 NULL 2006-08-22 240072 347 NULL 2
2 NULL 2006-08-22 241332 347 NULL 1157
2 NULL 2006-08-22 239364 347 NULL 2
2 NULL 2006-08-22 245149 347 NULL 2
2 4 2006-08-22 247171 165 NULL 2
2 4 2006-08-22 242459 165 NULL 57
NULL NULL 2006-08-22 238973 345 NULL 83
NULL NULL 2006-08-22 246604 345 NULL 187
NULL NULL 2006-08-22 242656 345 NULL 504
NULL NULL 2006-08-22 238749 345 NULL 4
NULL NULL 2006-08-22 242792 345 NULL 331
NULL NULL 2006-08-22 239316 345 NULL 83
NULL NULL 2006-08-22 238266 345 NULL 83
NULL NULL 2006-08-22 242230 345 NULL 38
NULL NULL 2006-08-22 240414 345 NULL 186
NULL NULL 2006-08-22 243300 345 NULL 83
2 4 2006-08-22 238073 89 "1,800" 151
NULL NULL 2006-08-22 241611 345 NULL 18
NULL NULL 2006-08-22 244752 345 NULL 141
2 5 2006-08-22 238074 90 "0" 1281
2 4 2006-08-22 238381 278 "0" 210
2 4 2006-08-22 244537 347 "100" 335
2 4 2006-08-22 247180 280 "200" 117
2 4 2006-08-22 237888 90 NULL 174
NULL NULL 2006-08-22 239589 345 NULL 208
NULL NULL 2006-08-22 236239 345 NULL 72
2 4 2006-08-22 236640 207 "0" 248
2 4 2006-08-22 240171 90 "0" 685
2 4 2006-08-22 237898 343 "1,500" 52
2 4 2006-08-22 247162 47 "500" 186
NULL NULL 2006-08-22 235990 345 NULL 143
NULL NULL 2006-08-22 241610 345 NULL 46
2 NULL 2006-08-23 10497 241 "200" 214
2 NULL 2006-08-23 10498 241 "500" 214
2 NULL 2006-08-23 10349 241 "50" 160
2 NULL 2006-08-23 9761 241 "200" 573
2 NULL 2006-08-23 10404 241 "3" 48
2 NULL 2006-08-23 10158 241 "300" 78
2 NULL 2006-08-23 9783 241 "50" 81
2 NULL 2006-08-23 10220 241 "0" 482
2 NULL 2006-08-23 206959 343 "0" 3
2 4 2006-08-23 209829 90 "0" 174
2 4 2006-08-23 204318 349 "50" 150
2 NULL 2006-08-23 10170 241 "1,170" 485
2 NULL 2006-08-23 9777 241 NULL 332
2 NULL 2006-08-23 203425 60 "0" 254
2 NULL 2006-08-23 209814 347 "0" 98
2 4 2006-08-23 243064 165 "0" 57
2 4 2006-08-23 204370 232 "300" 181
2 4 2006-08-23 204369 162 "100" 162
2 4 2006-08-23 209815 347 "1,000" 214
2 4 2006-08-23 202556 316 "0" 125
2 4 2006-08-23 201886 347 "300" 3
2 4 2006-08-23 200959 232 "700" 79
2 4 2006-08-23 202487 250 "0" 11
2 4 2006-08-23 243088 165 "4,200" 57
2 4 2006-08-23 200724 316 "1,900" 150
2 NULL 2006-08-23 201815 347 NULL 1157
2 NULL 2006-08-23 205687 347 NULL 2
2 4 2006-08-23 201055 316 NULL 2
2 4 2006-08-23 200217 257 "0" 83
2 4 2006-08-23 200450 257 "0" 184
NULL NULL 2006-08-23 200090 345 NULL 38
NULL NULL 2006-08-23 209143 345 NULL 161
2 4 2006-08-23 200153 139 "800" 151
2 4 2006-08-23 205686 347 "10,000" 208
2 4 2006-08-23 200623 257 NULL 2
2 4 2006-08-23 201595 60 "0" 345
2 4 2006-08-23 204368 90 "25" 125
2 4 2006-08-23 204338 59 "6,500" 56
2 NULL 2006-08-24 10476 241 "200" 304
2 NULL 2006-08-24 10298 241 "0" 160
2 4 2006-08-24 201293 90 "0" 96
2 4 2006-08-24 200722 139 "200" 109
2 NULL 2006-08-24 10537 241 NULL 266
2 NULL 2006-08-24 245056 347 "0" 14
2 NULL 2006-08-24 244557 347 "0" 1114
2 4 2006-08-24 244822 347 "0" 150
2 4 2006-08-24 200417 232 "100" 131
2 4 2006-08-24 200719 117 "0" 150
2 2 2006-08-24 202704 90 "0" 428
2 4 2006-08-24 200987 127 "100" 219
2 NULL 2006-08-24 244616 347 NULL 2
2 NULL 2006-08-24 243183 347 NULL 2
2 NULL 2006-08-24 242746 347 NULL 98
2 4 2006-08-24 201381 2 NULL 2
2 4 2006-08-24 200694 311 NULL 2
2 4 2006-08-24 200720 90 "50" 251
2 4 2006-08-24 243511 90 "0" 184
NULL NULL 2006-08-24 241928 345 NULL 84
NULL NULL 2006-08-24 241689 345 NULL 79
NULL NULL 2006-08-24 243129 345 NULL 261
NULL NULL 2006-08-24 244022 345 NULL 924
NULL NULL 2006-08-24 244628 345 NULL 4
NULL NULL 2006-08-24 244629 345 NULL 4
NULL NULL 2006-08-24 244698 345 NULL 35
NULL NULL 2006-08-24 241679 345 NULL 186
NULL NULL 2006-08-24 240637 345 NULL 49
2 4 2006-08-24 238720 90 "500" 174
2 NULL 2006-08-24 242779 347 NULL 2
2 6 2006-08-24 202364 232 "700" 10
2 4 2006-08-24 203524 100 "0" 345
2 2 2006-08-24 203289 250 "0" 68
2 4 2006-08-24 203523 59 "100" 56
2 4 2006-08-24 203505 246 "50" 28
2 4 2006-08-24 200693 280 "0" 26
NULL NULL 2006-08-24 241129 345 NULL 2
NULL NULL 2006-08-25 10377 241 "0" 32
2 NULL 2006-08-25 10347 241 "0" 160
2 NULL 2006-08-25 10211 241 "500" 482
2 4 2006-08-25 240293 90 "0" 246
2 4 2006-08-25 244439 117 "0" 150
2 4 2006-08-25 242409 349 "30" 79
NULL NULL 2006-08-25 9834 241 NULL 32
2 NULL 2006-08-25 9791 241 NULL 332
2 NULL 2006-08-25 10039 241 NULL 491
2 NULL 2006-08-25 9908 241 NULL 573
2 4 2006-08-25 242347 70 NULL 247
2 4 2006-08-25 242418 90 "50" 138
2 4 2006-08-25 237225 165 "0" 263
2 4 2006-08-25 239693 90 "0" 49
2 4 2006-08-25 242610 316 "1,000" 12
2 4 2006-08-25 239995 316 "2,400" 67
2 NULL 2006-08-25 245515 347 NULL 2
2 NULL 2006-08-25 241578 347 NULL 2
2 NULL 2006-08-25 243594 347 NULL 2
2 NULL 2006-08-25 242843 347 NULL 1127
2 NULL 2006-08-25 242035 347 NULL 2
2 4 2006-08-25 243593 347 NULL 166
NULL NULL 2006-08-25 243195 345 NULL 208
2 4 2006-08-25 237507 316 "0" 125
NULL NULL 2006-08-25 241762 345 NULL 395
NULL NULL 2006-08-25 236804 345 NULL 504
NULL NULL 2006-08-25 244943 345 NULL 33
NULL NULL 2006-08-25 242597 345 NULL 186
2 4 2006-08-25 242671 90 "10" 46
2 4 2006-08-25 240829 349 "0" 70
2 4 2006-08-25 242346 70 "0" 432
2 4 2006-08-25 240220 349 NULL 186
2 4 2006-08-25 242229 90 "1,000" 138
2 4 2006-08-25 244284 180 "2,000" 3
2 4 2006-08-25 240417 343 "400" 36
2 6 2006-08-25 242348 90 "250" 20
NULL NULL 2006-08-25 242088 345 NULL 138
NULL NULL 2006-08-25 245513 345 NULL 138
NULL NULL 2006-08-25 243320 345 NULL 46
2 NULL 2006-08-26 10247 241 "300" 482
2 4 2006-08-26 243124 90 "0" 247
2 2 2006-08-26 237720 171 "0" 292
2 4 2006-08-26 245572 316 "0" 12
2 4 2006-08-26 242196 257 "0" 292
2 4 2006-08-26 241843 90 "0" 247
2 4 2006-08-26 246151 311 NULL 266
2 NULL 2006-08-26 242050 347 "0" 98
2 6 2006-08-26 241685 90 "200" 661
2 4 2006-08-26 244974 184 "500" 176
2 4 2006-08-26 245514 232 "500" 117
2 4 2006-08-26 246152 316 "1,000" 125
2 4 2006-08-26 245966 316 "10" 277
2 NULL 2006-08-26 236599 347 NULL 2
2 NULL 2006-08-26 243071 347 NULL 2
2 NULL 2006-08-26 242226 347 NULL 1127
2 NULL 2006-08-26 243070 347 NULL 14
2 4 2006-08-26 238342 49 "0" 35
2 4 2006-08-26 242579 139 "0" 10
NULL NULL 2006-08-26 243816 345 NULL 4
NULL NULL 2006-08-26 241224 345 NULL 125
NULL NULL 2006-08-26 244460 345 NULL 93
NULL NULL 2006-08-26 242051 345 NULL 65
NULL NULL 2006-08-26 241427 345 NULL 466
NULL NULL 2006-08-26 241223 345 NULL 33
NULL NULL 2006-08-26 243567 345 NULL 16
2 4 2006-08-26 242539 60 "0" 70
2 4 2006-08-26 241382 59 "0" 374
2 4 2006-08-26 239292 162 "750" 13
2 4 2006-08-26 241503 257 "0" 12
2 4 2006-08-26 242888 59 "0" 70
2 4 2006-08-26 246150 300 "0" 12
2 4 2006-08-26 242162 125 "0" 497
2 4 2006-08-26 240523 90 "5,000" 258
2 NULL 2006-08-26 236405 343 "0" 64
2 NULL 2006-08-26 243662 180 NULL 2
NULL NULL 2006-08-26 242645 345 NULL 143
NULL NULL 2006-08-26 238236 345 NULL 109
NULL NULL 2006-08-26 257579 345 NULL 58
2 4 2006-08-27 245753 90 "0" 452
2 4 2006-08-27 237673 316 "100" 79
2 NULL 2006-08-27 241540 300 "0" 84
2 4 2006-08-27 246298 162 "20" 81
2 4 2006-08-27 240636 316 "0" 282
2 6 2006-08-27 242980 90 NULL 297
2 4 2006-08-27 240988 347 NULL 98
2 4 2006-08-27 245178 232 NULL 190
2 4 2006-08-27 243721 60 "0" 328
2 4 2006-08-27 238414 233 NULL 274
2 4 2006-08-27 241931 126 "20" 56
2 4 2006-08-27 244769 139 "0" 18
2 4 2006-08-27 239876 316 "0" 79
2 4 2006-08-27 241526 306 "30" 29
NULL NULL 2006-08-27 239791 345 NULL 38
NULL NULL 2006-08-27 242294 345 NULL 125
NULL NULL 2006-08-27 242644 345 NULL 42
NULL NULL 2006-08-27 243950 345 NULL 466
NULL NULL 2006-08-27 235058 345 NULL 38
2 4 2006-08-27 244632 90 "0" 452
2 NULL 2006-08-27 10210 241 "800" 1244
2 NULL 2006-08-27 240880 162 NULL 232
2 6 2006-08-27 239393 207 "100" 5
2 4 2006-08-27 245063 60 "0" 13
2 4 2006-08-27 243720 59 "1,000" 8
2 4 2006-08-27 243691 257 "50" 335
2 4 2006-08-27 241514 90 "0" 27
2 4 2006-08-27 242298 272 "0" 355
2 4 2006-08-27 242626 272 "0" 83
NULL NULL 2006-08-27 242810 345 NULL 173
2 4 2006-08-27 245804 349 NULL 132
NULL NULL 2006-08-27 242489 345 NULL 104
2 NULL 2006-08-27 238613 343 "2,400" 4
2 NULL 2006-08-28 9795 241 "300" 735
2 4 2006-08-28 237061 89 "0" 151
2 4 2006-08-28 246669 278 "0" 247
2 4 2006-08-28 238419 70 "0" 247
2 4 2006-08-28 241582 311 "100" 19
2 4 2006-08-28 241240 70 "1,500" 83
2 NULL 2006-08-28 10193 241 NULL 266
2 NULL 2006-08-28 10204 241 NULL 67
2 NULL 2006-08-28 10540 241 NULL 266
2 NULL 2006-08-28 10538 241 NULL 266
2 NULL 2006-08-28 10241 241 NULL 67
2 NULL 2006-08-28 10536 241 NULL 266
2 NULL 2006-08-28 10182 241 NULL 266
2 NULL 2006-08-28 238597 347 "0" 282
2 4 2006-08-28 244111 311 "0" 88
2 4 2006-08-28 248098 232 "100" 433
2 4 2006-08-28 246111 316 "0" 210
2 4 2006-08-28 244670 42 NULL 277
NULL NULL 2006-08-28 248150 345 NULL 755
2 2 2006-08-28 236393 280 "0" 123
2 4 2006-08-28 236892 127 "100" 119
2 4 2006-08-28 237944 89 "25" 38
2 4 2006-08-28 240959 59 "25" 38
2 4 2006-08-28 240054 70 "1,500" 83
NULL NULL 2006-08-28 242912 345 NULL 20
NULL NULL 2006-08-28 243766 345 NULL 56
NULL NULL 2006-08-28 242555 345 NULL 2
NULL NULL 2006-08-28 240728 345 NULL 45
NULL NULL 2006-08-28 241788 345 NULL 38
NULL NULL 2006-08-28 245180 345 NULL 219
NULL NULL 2006-08-28 242682 345 NULL 35
NULL NULL 2006-08-28 242660 345 NULL 841
NULL NULL 2006-08-28 235616 345 NULL 30
NULL NULL 2006-08-28 245179 345 NULL 1001
NULL NULL 2006-08-28 242049 345 NULL 3
2 NULL 2006-08-28 10242 241 NULL 67
2 3 2006-08-28 242331 139 "450" 18
2 4 2006-08-28 240234 90 "0" 88
2 4 2006-08-28 241684 215 "100" 195
2 4 2006-08-28 238193 90 "40" 461
NULL NULL 2006-08-28 200875 345 NULL 93
2 5 2006-08-28 245159 49 "2,000" 90
2 NULL 2006-08-28 237773 90 "0" 685
2 NULL 2006-08-28 240960 59 NULL 2
2 NULL 2006-08-28 241836 343 NULL 43
NULL NULL 2006-08-28 242525 345 NULL 5
NULL NULL 2006-08-28 256827 345 NULL 58
2 NULL 2006-08-29 10077 241 "700" 162
2 4 2006-08-29 241260 272 "0" 98
2 4 2006-08-29 236137 162 "100" 247
2 4 2006-08-29 238429 60 "0" 4
2 4 2006-08-29 243643 171 "0" 20
2 4 2006-08-29 244835 60 "0" 150
2 4 2006-08-29 245242 347 "2,000" 214
2 NULL 2006-08-29 9865 241 NULL 158
2 4 2006-08-29 245832 343 "0" 56
2 NULL 2006-08-29 238919 347 "0" 1114
2 4 2006-08-29 238031 165 "200" 42
2 4 2006-08-29 246946 165 "500" 57
2 4 2006-08-29 240174 347 "500" 39
2 4 2006-08-29 242575 257 "400" 138
2 4 2006-08-29 243051 316 "0" 12
2 4 2006-08-29 243915 2 "25" 198
2 4 2006-08-29 246868 2 "200" 198
2 4 2006-08-29 244387 90 "20" 505
2 4 2006-08-29 242339 343 "0" 150
2 4 2006-08-29 238515 117 "50" 25
2 4 2006-08-29 238032 165 "2,700" 57
2 4 2006-08-29 243568 316 "2,448" 19
2 NULL 2006-08-29 239641 232 NULL 131
2 NULL 2006-08-29 240906 347 NULL 2
2 NULL 2006-08-29 238948 347 NULL 2
2 NULL 2006-08-29 238949 347 NULL 2
2 4 2006-08-29 245341 2 NULL 2
2 NULL 2006-08-29 239926 343 NULL 12
2 4 2006-08-29 244421 232 NULL 56
2 4 2006-08-29 243470 42 NULL 277
NULL NULL 2006-08-29 243743 345 NULL 125
NULL NULL 2006-08-29 241200 345 NULL 208
2 4 2006-08-29 243190 90 "0" 111
2 4 2006-08-29 242264 139 "0" 10
NULL NULL 2006-08-29 245667 345 NULL 20
NULL NULL 2006-08-29 241790 345 NULL 17
2 4 2006-08-29 242866 184 NULL 395
2 5 2006-08-29 246780 70 "2,500" 145
2 6 2006-08-29 243609 139 "8,000" 84
2 4 2006-08-29 241228 287 "0" 12
2 4 2006-08-29 236324 60 "0" 120
2 4 2006-08-29 240318 343 "0" 23
2 4 2006-08-29 239927 47 "0" 29
2 4 2006-08-29 241292 60 "3,500" 35
2 4 2006-08-29 243030 254 "150" 5
2 4 2006-08-29 243425 90 "3,000" 6
2 4 2006-08-29 244862 60 "6,100" 38
2 4 2006-08-29 241641 90 "0" 685
NULL NULL 2006-08-29 246154 345 NULL 5
NULL NULL 2006-08-29 242124 345 NULL 46
2 NULL 2006-08-30 9790 241 "0" 536
2 NULL 2006-08-30 9785 241 "0" 332
2 NULL 2006-08-30 9764 241 "200" 145
2 NULL 2006-08-30 9762 241 "400" 398
2 NULL 2006-08-30 10365 241 "1,000" 1253
2 NULL 2006-08-30 10139 241 "300" 145
2 4 2006-08-30 244436 90 "0" 98
2 4 2006-08-30 242295 70 "0" 329
2 4 2006-08-30 244390 47 "300" 329
2 4 2006-08-30 242976 162 "10" 329
2 4 2006-08-30 242168 257 "0" 292
2 NULL 2006-08-30 10521 241 NULL 266
2 NULL 2006-08-30 9788 241 NULL 332
2 NULL 2006-08-30 10344 241 NULL 332
2 NULL 2006-08-30 10491 241 NULL 266
2 NULL 2006-08-30 9878 241 NULL 158
2 4 2006-08-30 242806 60 NULL 2
2 4 2006-08-30 241159 139 "100" 56
2 NULL 2006-08-30 239487 347 "0" 14
2 NULL 2006-08-30 236763 23 "0" 56
2 4 2006-08-30 244725 165 "500" 57
2 4 2006-08-30 242706 139 "150" 65
2 4 2006-08-30 243524 165 "2,200" 57
2 4 2006-08-30 241760 2 "3,000" 198
2 4 2006-08-30 242250 232 "3,500" 4
2 4 2006-08-30 236126 347 "3,000" 98
2 6 2006-08-30 239957 250 NULL 200
2 NULL 2006-08-30 235692 347 NULL 2
2 NULL 2006-08-30 243158 347 NULL 2
2 NULL 2006-08-30 242565 347 NULL 2
2 NULL 2006-08-30 240925 347 NULL 515
2 4 2006-08-30 248183 343 NULL 2
2 4 2006-08-30 243134 165 NULL 155
2 4 2006-08-30 240260 347 NULL 2
NULL NULL 2006-08-30 241084 345 NULL 203
2 4 2006-08-30 243025 49 "0" 82
2 4 2006-08-30 243688 316 "0" 25
NULL NULL 2006-08-30 239112 345 NULL 125
NULL NULL 2006-08-30 237639 345 NULL 33
NULL NULL 2006-08-30 239111 345 NULL 557
NULL NULL 2006-08-30 240879 345 NULL 263
NULL NULL 2006-08-30 242100 345 NULL 187
NULL NULL 2006-08-30 242343 345 NULL 36
2 4 2006-08-30 243687 257 "0" 181
NULL NULL 2006-08-30 239113 345 NULL 335
2 4 2006-08-30 246747 165 "9,200" 57
2 6 2006-08-30 244215 90 "0" 437
2 2 2006-08-30 239724 90 "0" 194
2 4 2006-08-30 242825 60 "0" 345
2 4 2006-08-30 243758 278 NULL 194
2 4 2006-08-30 239880 59 "50" 4
NULL NULL 2006-08-30 237646 345 NULL 143
2 NULL 2006-08-31 10133 241 "150" 100
2 4 2006-08-31 242173 49 "200" 36
2 4 2006-08-31 239991 90 "0" 536
2 4 2006-08-31 241937 60 "10" 25
2 4 2006-08-31 245177 60 "0" 98
2 4 2006-08-31 245583 90 "0" 292
2 4 2006-08-31 246293 59 "40" 2
2 4 2006-08-31 239451 126 "50" 109
2 NULL 2006-08-31 246949 49 "4,000" 35
2 NULL 2006-08-31 10525 241 NULL 266
2 NULL 2006-08-31 10253 241 NULL 111
2 NULL 2006-08-31 9872 241 NULL 158
2 NULL 2006-08-31 238203 343 "0" 52
2 4 2006-08-31 242965 23 "0" 186
2 4 2006-08-31 242700 90 "0" 1282
2 4 2006-08-31 243900 347 "200" 83
2 4 2006-08-31 242039 316 "50" 143
2 4 2006-08-31 247295 272 "0" 131
2 4 2006-08-31 242817 165 "3,700" 57
2 4 2006-08-31 242701 316 "20,000" 282
2 4 2006-08-31 246943 165 "3,700" 57
2 4 2006-08-31 242552 2 "4,000" 2
2 4 2006-08-31 242040 316 "3,000" 18
2 4 2006-08-31 240811 343 "1,500" 65
2 NULL 2006-08-31 239536 232 NULL 2
2 NULL 2006-08-31 246409 347 NULL 2
2 NULL 2006-08-31 241480 347 NULL 2
2 NULL 2006-08-31 246410 347 NULL 2
2 4 2006-08-31 242251 347 NULL 2
2 4 2006-08-31 239452 139 NULL 2
2 4 2006-08-31 240533 90 "0" 20
2 4 2006-08-31 243424 316 "10" 80
NULL NULL 2006-08-31 241377 345 NULL 20
NULL NULL 2006-08-31 246497 345 NULL 33
NULL NULL 2006-08-31 239782 345 NULL 217
2 NULL 2006-08-31 246842 56 NULL 2
2 4 2006-08-31 240428 317 "0" 108
2 4 2006-08-31 242699 272 "0" 70
2 4 2006-08-31 238713 316 "50" 62
2 4 2006-08-31 238550 316 "0" 143
NULL NULL 2006-08-31 244744 345 NULL 67
NULL NULL 2006-08-31 241030 345 NULL 208
NULL NULL 2006-08-31 236876 345 NULL 208
NULL NULL 2006-08-31 243237 345 NULL 104
2 4 2006-08-31 239450 100 "300" 16
2 6 2006-08-31 241691 196 "5,000" 44
2 4 2006-08-31 239050 126 "50" 109
NULL NULL 2006-08-31 241003 345 NULL 2
2 4 2006-09-01 238751 49 "0" 4
2 NULL 2006-09-01 243923 58 "200" 139
2 4 2006-09-01 240729 162 "800" 138
NULL NULL 2006-09-01 9818 241 NULL 573
2 NULL 2006-09-01 10358 241 NULL 1228
2 4 2006-09-01 249979 42 "600" 56
2 4 2006-09-01 245591 311 "800" 214
2 4 2006-09-01 241934 311 "50" 3
2 4 2006-09-01 247018 311 "200" 131
2 4 2006-09-01 240905 232 "800" 52
2 4 2006-09-01 241666 165 "0" 45
2 4 2006-09-01 242687 165 "3,800" 166
2 4 2006-09-01 243423 2 NULL 2
2 NULL 2006-09-01 240106 257 NULL 184
2 NULL 2006-09-01 243199 196 "0" 36
NULL NULL 2006-09-01 249851 345 NULL 56
NULL NULL 2006-09-01 243404 345 NULL 20
NULL NULL 2006-09-01 241258 345 NULL 251
NULL NULL 2006-09-01 243228 345 NULL 36
2 4 2006-09-01 241839 316 "50" 79
2 4 2006-09-01 245271 343 "1,200" 65
2 4 2006-09-01 239130 165 "0" 45
2 4 2006-09-01 240107 311 "1,000" 10
2 NULL 2006-09-01 240975 90 "0" 337
2 4 2006-09-01 244488 317 "10" 61
2 4 2006-09-01 238750 47 "400" 17
2 4 2006-09-01 245070 343 "0" 12
2 4 2006-09-01 240976 90 "100" 240
2 4 2006-09-01 241982 207 "0" 5
2 NULL 2006-09-01 248731 47 "0" 29
2 4 2006-09-02 240178 257 "0" 247
2 4 2006-09-02 246913 165 "0" 29
2 4 2006-09-02 238462 23 "200" 29
2 4 2006-09-02 243771 42 "1,500" 12
NULL NULL 2006-09-02 9826 241 NULL 573
2 4 2006-09-02 242928 316 "0" 288
2 4 2006-09-02 241894 207 "0" 186
2 4 2006-09-02 241838 316 "400" 125
2 4 2006-09-02 240990 126 NULL 49
2 2 2006-09-02 246947 90 "15" 251
NULL NULL 2006-09-02 245524 345 NULL 56
NULL NULL 2006-09-02 244426 345 NULL 56
NULL NULL 2006-09-02 241976 345 NULL 466
NULL NULL 2006-09-02 245523 345 NULL 25
NULL NULL 2006-09-02 237670 345 NULL 64
2 4 2006-09-02 244071 152 NULL 2
2 4 2006-09-02 240989 60 "0" 345
2 4 2006-09-02 241911 47 "850" 17
NULL NULL 2006-09-02 246219 345 NULL 271
2 4 2006-09-02 239704 90 "7" 169
2 4 2006-09-02 241584 59 "1,100" 52
2 4 2006-09-02 239294 311 NULL 88
NULL NULL 2006-09-02 241974 345 NULL 12
NULL NULL 2006-09-02 241975 345 NULL 138
2 4 2006-09-03 241286 272 "0" 208
2 4 2006-09-03 240853 349 "0" 126
2 NULL 2006-09-03 242612 139 "0" 59
2 4 2006-09-03 243421 49 "0" 8
2 NULL 2006-09-03 239017 321 "0" 3
2 5 2006-09-03 242010 90 "25" 92
2 4 2006-09-03 238298 60 "0" 277
2 4 2006-09-03 242922 162 "300" 219
2 4 2006-09-03 242611 139 "0" 186
2 4 2006-09-03 243243 257 "0" 150
2 4 2006-09-03 241169 165 "100" 208
2 4 2006-09-03 237344 316 "6,000" 27
NULL NULL 2006-09-03 242907 345 NULL 38
NULL NULL 2006-09-03 235066 345 NULL 38
NULL NULL 2006-09-03 244713 345 NULL 251
NULL NULL 2006-09-03 238122 345 NULL 335
2 4 2006-09-03 242815 232 "20" 2
2 4 2006-09-03 242134 130 "90" 80
4 6 2006-09-03 242123 268 "500" 134
2 4 2006-09-03 246648 47 "0" 83
NULL NULL 2006-09-03 240604 345 NULL 143
2 NULL 2006-09-03 249684 162 "0" 764
2 4 2006-09-04 242079 42 "75" 117
2 4 2006-09-04 242889 70 "100" 247
2 4 2006-09-04 241188 349 "5" 117
2 4 2006-09-04 238800 90 "4" 1283
2 4 2006-09-04 243012 139 "20" 133
2 4 2006-09-04 240450 316 "10" 18
2 4 2006-09-04 240737 316 "50" 27
2 4 2006-09-04 240122 316 "1,000" 40
2 2 2006-09-04 244193 60 "0" 247
2 4 2006-09-04 241189 349 "0" 162
2 4 2006-09-04 241230 70 "0" 10
NULL NULL 2006-09-04 236169 345 NULL 35
2 4 2006-09-04 244455 100 NULL 345
NULL NULL 2006-09-04 236535 345 NULL 56
NULL NULL 2006-09-04 240092 345 NULL 56
2 4 2006-09-04 242286 343 "0" 831
2 4 2006-09-04 240364 311 "500" 582
2 4 2006-09-04 239115 47 "50" 433
2 4 2006-09-04 244194 90 "2" 1284
2 NULL 2006-09-04 241824 343 NULL 52
2 4 2006-09-04 239203 257 "0" 33
2 4 2006-09-04 241342 145 "0" 5
2 NULL 2006-09-04 237671 23 "500" 3
2 4 2006-09-05 244978 244 "800" 269
2 4 2006-09-05 246481 90 "10" 246
2 NULL 2006-09-05 10202 241 "1,500" 184
NULL NULL 2006-09-05 9828 241 NULL 573
2 NULL 2006-09-05 10194 241 NULL 266
2 NULL 2006-09-05 10327 241 NULL 174
2 NULL 2006-09-05 10187 241 NULL 266
2 NULL 2006-09-05 10397 241 NULL 32
2 NULL 2006-09-05 10541 241 NULL 266
2 4 2006-09-05 245837 347 NULL 162
2 NULL 2006-09-05 242989 196 "0" 88
2 NULL 2006-09-05 249854 49 "800" 94
2 4 2006-09-05 245245 257 "900" 1
2 4 2006-09-05 240382 165 "2,200" 42
2 4 2006-09-05 239475 165 "4,000" 1
2 4 2006-09-05 247735 316 "3,000" 93
2 4 2006-09-05 245342 316 "3,500" 143
2 4 2006-09-05 249568 316 "0" 125
NULL NULL 2006-09-05 240893 345 NULL 206
NULL NULL 2006-09-05 247776 345 NULL 1
2 4 2006-09-05 239966 347 NULL 98
2 4 2006-09-05 244527 90 "700" 144
2 4 2006-09-05 247608 321 "3,800" 83
2 4 2006-09-05 244247 167 NULL 247
NULL NULL 2006-09-05 245838 345 NULL 173
2 4 2006-09-05 239264 180 "0" 38
